polymer,smiles,n_variants,pred_canonical,mean_pred,std_pred,std_pred_graph_only,max_dev,viol_rate_0_5sigma,viol_rate_1sigma,viol_rate_2sigma
334,*NC(CC(=O)*)C,30,110.21641105744786,96.96832534533574,11.085189458634021,4.263256414560601e-14,34.65170997988031,0.0,0.0,0.0
335,*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)c2sc(c(c2c2ccccc2)c2ccccc2)c2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2ccc(cc2)NC(=O)*)cc1,30,334.8966107112973,325.19668476465984,18.79213973259357,0.9194856357643058,55.05940792515133,0.03333333333333333,0.0,0.0
336,*C1COC2C1OCC2OC(=O)c1ccc(cc1)C(=O)O*,30,238.3214940760173,206.64950059269827,10.440894734371513,2.842170943040401e-14,47.47657270076397,0.0,0.0,0.0
337,*c1cc2c(C(=O)N(C2=O)c2cc(c(cc2)c2c(cc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)cc1,30,322.7659354458582,329.8829256396843,16.50660351989952,1.1368683772161603e-13,44.89359796082192,0.0,0.0,0.0
338,*C(C*)C(=O)NCCC[N+](C)(C)C,30,78.72543602405372,54.75499649765311,12.812579095967527,0.0,37.12649258808279,0.0,0.0,0.0
339,*c1sc(cc1)c1sc(cc1)[Si]([Si](*)(C)C)(C)C,30,41.47236567615707,89.67717311115305,30.381875098564986,7.78360568894479e-15,85.57740694353464,0.6,0.0,0.0
340,*Oc1c(cc(cc1OC)C=Cc1c(cc(c(c1)CCCCCC)C=Cc1cc(c(c(c1)OC)OCCCCCCCC*)OC)CCCCCC)OC,30,63.04049605718801,69.6575421455295,17.181211886093593,0.08934345903546612,35.517776110301824,0.0,0.0,0.0
341,*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2c(cc(cc2C)C(c2cc(c(c(c2)C)*)C)c2c3c(ccc2)cccc3)C)cc1,30,314.22831936510795,328.41924101152296,13.6918005110608,0.0,39.0059574478376,0.0,0.0,0.0
342,*Oc1cc(cc(c1)CCCC)OC(=O)c1cc(ccc1)C(=O)*,30,106.08569282090349,120.92327681297905,9.89589382060772,2.842170943040401e-14,34.453915988267795,0.0,0.0,0.0
343,*O[Si](OCCOc1ccc(cc1)C1(c2ccccc2c2ccccc12)c1ccc(cc1)OCC*)(c1ccccc1)c1ccccc1,30,151.45900843070305,139.5025924785779,10.268036166878355,5.684341886080802e-14,28.69595505758113,0.0,0.0,0.0
344,*Nc1cc(cc(c1)C(=O)OC(c1ccccc1)c1ccccc1)NC(=O)c1ccc(cc1)C(=O)*,30,212.54286175340778,221.29143624129827,12.706211827331575,5.684341886080802e-14,39.797962307060175,0.0,0.0,0.0
345,*C(C*)(C(=O)OC(C)C)C,30,74.32679423935262,52.03459057254667,15.590515726088622,1.4210854715202004e-14,45.50043461975895,0.0,0.0,0.0
346,*N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CCCCCC(=O)Nc2ccc(cc2)Cc2ccc(cc2)NC(=O)CCCCC*)cc1,30,169.90302848048663,170.11201495667973,19.50328528830134,1.4192564034622681,43.280909802880984,0.0,0.0,0.0
347,*N1C(=O)c2c(C1=O)c(ccc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)OCCCCCOc2ccc(cc2)*)cc1,30,205.03121616275726,193.25531724655804,12.795516550169637,3.113442275577916e-14,37.45396042465413,0.0,0.0,0.0
348,*C1SC(C=C1CCCCCC)*,30,32.8713686452144,38.39765038240513,9.998870664683247,7.78360568894479e-15,24.216448797655843,0.0,0.0,0.0
349,*Oc1ccc(cc1)Sc1ccc(cc1)Sc1ccc(cc1)Sc1ccc(cc1)*,30,146.2980738386328,161.32680040948233,6.616729171489489,0.0,32.08378774965601,0.0,0.0,0.0
350,*c1oc(cc1)COC(=O)NCCCCCCNC(=O)OC*,30,38.6825702299261,40.729785507980814,7.542755437020035,7.78360568894479e-15,19.037239344437708,0.0,0.0,0.0
351,*Oc1cc(c(cc1)N=Cc1ccc(cc1)C=Nc1c(cc(cc1)OCCCCCCCCCC*)C)C,30,72.92458614589162,87.8764945060742,13.717573795774255,0.20715610579010688,37.63451022949771,0.0,0.0,0.0
352,*C(C*)(C(=O)OC1CC(CC(C1)C)(C)C)C,30,120.13101366829005,92.29913973911952,10.686339649480812,0.0,48.799643560417024,0.0,0.0,0.0
353,*NC(=O)CC(=O)NCCCCC*,30,67.4818489086397,49.941035240768095,13.909480255186674,1.3481600519334531e-14,53.18263316141124,0.0,0.0,0.0
354,*Oc1ccc(cc1)C=NN=Cc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)*)(C(F)(F)F)C(F)(F)F,30,165.50097610344497,183.87269464051107,10.76929550349839,3.4809342861069267e-14,37.1361093955521,0.0,0.0,0.0
355,*Oc1ccc(cc1)C(=O)Nc1cc(cc(c1)c1nc2c([nH]1)cccc2)NC(=O)c1ccc(cc1)OCCOCCOCCOCCOCC*,30,142.2826966591811,141.26721692403922,12.612793861299679,0.46698952735113997,29.450618179467455,0.0,0.0,0.0
356,*Oc1ccc(cc1)CC(NC(=O)Cc1ccc(cc1)OC(=O)CCCC(=O)*)C(=O)OCCCCCC,30,43.93160305639831,66.16749907441307,12.273059019134198,0.4612559150338611,49.0926784123043,0.0,0.0,0.0
357,*Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)C(=O)c1c2c(ccc1)cccc2C(=O)c1ccc(cc1)*)(C(F)(F)F)C(F)(F)F,30,211.2425130408318,241.44760768867093,14.130257881196925,2.842170943040401e-14,63.52119032449798,0.06666666666666667,0.0,0.0
358,*C=CC(C*)COCC(=O)OCCCCCCCCOc1ccc(cc1)C=Cc1ccc(cc1)[N+](=O)[O-],30,17.163304156793618,25.313740103945797,9.022806150423847,0.2853136911524774,24.36808129761207,0.0,0.0,0.0
359,*C1C2C(C(=O)N(C2=O)CCCCCCCCCCCC)C(C1)C=C*,30,48.20576937407724,40.46889093791271,11.010369059023878,1.047105050696564,29.341586602540858,0.0,0.0,0.0
360,*c1cc2c(C(=O)N(C2=O)c2cc(c(cc2)Oc2c(cc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)Br)Br)cc1,30,286.4044156137065,298.4806081913014,14.029091208689103,1.1368683772161603e-13,35.29453169137366,0.0,0.0,0.0
361,*OP(=O)(Oc1c(cc(cc1Br)C(c1cc(c(c(c1)Br)*)Br)(C(F)(F)F)C(F)(F)F)Br)Oc1ccc(cc1)[N+](=O)[O-],30,159.9300824111795,174.93436695927855,13.928548853996382,2.842170943040401e-14,45.810710767321666,0.0,0.0,0.0
362,*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)N(c2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)c2ccc(cc2)C#N)cc1,30,318.66385672398144,328.93655156192085,15.176367129707586,0.04627343571476985,39.74480405257361,0.0,0.0,0.0
363,*OP(=O)(OCCCCOc1c(cc(cc1)C=C1C(=O)C(=Cc2cc(c(cc2)OCCCC*)OC)CC1)OC)OC,30,77.54701376844568,82.61033621653002,11.624769324734316,0.15229193803420327,29.81110733366252,0.0,0.0,0.0
364,*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)S(=O)(=O)c2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)NC(=O)*)cc1,30,286.27535117566526,305.33645577049293,15.680250563529972,0.8747159233585274,42.975255479975374,0.0,0.0,0.0
365,*c1cc2c(nc(c(n2)c2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)c2cc3c(C(=O)N(C3=O)c3ccc(cc3)c3c(nc4c(n3)cc(cc4)C(=O)*)c3ccccc3)cc2)c2ccccc2)cc1,30,256.23586387554906,300.9967045719131,24.647212560584386,1.1626032161785655,96.03548974776947,0.3333333333333333,0.0,0.0
366,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)*)C,30,123.89023588445491,133.69270570580653,11.666018560875775,2.842170943040401e-14,27.160153770158132,0.0,0.0,0.0
367,*Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)CCCCCN1C(=O)c2c(C1=O)cccc2)C(=O)*)(C(F)(F)F)C(F)(F)F,30,220.27522099172865,234.24930328641068,13.265237973691221,0.8894456752732678,52.445154931369245,0.0,0.0,0.0
368,*c1sc(cc1CC(=O)OCCCCCCOc1ccc(cc1)N=Nc1ccc(cc1)C#N)*,30,65.19233041809437,90.375882845306,14.050666131226352,0.6220331573721851,48.82477770514555,0.0,0.0,0.0
369,*N(c1ccc(cc1)C(=O)*)C,30,186.06188145886,178.12762471236474,6.94716683621403,2.842170943040401e-14,18.1164498673902,0.0,0.0,0.0
370,*OC(=O)Nc1c(ccc(c1)NC(=O)OCCN(CC*)c1cc(c(cc1)N=Nc1c(cc(cc1)[N+](=O)[O-])C)C)C,30,133.0323384049992,144.94818787402,11.97708324929425,0.6546079725728116,36.27943000208586,0.0,0.0,0.0
371,*c1ncc(cc1)C(=O)Nc1cc(ccc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)Oc1cc(ccc1)NC(=O)*,30,167.14895542098316,220.19941774334134,21.354706491534838,0.28331042526143885,88.79150492147005,0.5333333333333333,0.0,0.0
372,*Oc1cc(ccc1)C(=O)OC(=O)c1cc(ccc1)OCCCC*,30,59.97535241635476,72.57172378220544,7.910498348608269,6.864494985445162e-15,31.845921198767904,0.0,0.0,0.0
373,*Oc1c(cc(cc1)C(c1cc(c(cc1)OC(=O)c1ccc(cc1)C(=O)*)Cl)(C)C)Cl,30,187.5612882861053,192.98024191573228,11.329675751027654,5.684341886080802e-14,29.10791904247054,0.0,0.0,0.0
374,*N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)C1(CCC(CC1)C(C)(C)C)c1ccc(cc1)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)C2(C3C4C(CCC4)C(C2)C3)c2ccc(cc2)Oc2ccc(cc2)*)cc1,30,253.28403223099207,280.92985069581135,21.097052338307552,0.9931281509722198,79.79298448271021,0.03333333333333333,0.0,0.0
375,*Oc1ccc(cc1)NC(=O)c1cc2c(cc1)cc(cc2)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(C2CC3CC(CC1C3)C2)c1ccc(cc1)*,30,266.70669515583023,285.7003395480478,16.575704673676398,1.0882022697473648,56.24012769635448,0.03333333333333333,0.0,0.0
376,*Sc1ccc(cc1)C(=O)c1ccc(cc1)C(c1ccc(cc1)C(=O)c1ccc(cc1)*)(C(F)(F)F)C(F)(F)F,30,172.40611600907775,198.39305257374073,14.779146765953026,7.338453819646733e-15,55.67610405136443,0.03333333333333333,0.0,0.0
377,*C(C*)(C(=O)OCC(C(C(F)(F)F)(F)F)(F)F)F,30,84.8918942384276,38.76112361437117,14.067141266166495,1.2442953842692548e-14,85.14391604568245,0.3,0.0,0.0
378,*C(C*)(C(=O)OCC(=O)c1ccccc1)C,30,87.26513616447264,63.806243414921504,9.622875551684194,1.556721137788958e-14,41.09032510659232,0.0,0.0,0.0
379,*C(C*)c1ccc(cc1)COCCCCO,30,22.99839156858269,23.881177587600686,10.413167118159166,1.0458905879232634e-14,27.42357927345799,0.0,0.0,0.0
380,*[Si](c1c(cccc1)C*)(C)C,30,48.565918827708316,74.62588232496431,31.81568062024763,1.0378140918593053e-14,84.16168426017126,0.1,0.0,0.0
381,*Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)COCCOCC(=O)*)C(=O)OC(CC)C,30,45.782695628336924,64.24819238674993,12.378052695685074,1.556721137788958e-14,35.475856300478384,0.0,0.0,0.0
382,*C(C*)(C(=O)OCCc1ccccc1)C,30,50.843712036856246,39.68909355471188,11.143989235226279,0.0,34.64077832570319,0.0,0.0,0.0
383,*NC(=O)CCCCCCCCC(=O)NCCCCCCCC*,30,49.568994954715514,31.68463925644592,7.624381041494533,1.479112654199449e-14,45.61031996700021,0.0,0.0,0.0
384,*OP(=O)(Oc1c2c(ccc1)c(ccc2)*)OC1CCCCC1,30,134.2954173855857,142.67589450798943,10.749539043202224,2.842170943040401e-14,28.263697120566462,0.0,0.0,0.0
385,*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCCCCCCCC,30,241.63750713107152,212.33178158534358,16.4922956993677,0.8161323189030517,63.23011192594021,0.13333333333333333,0.0,0.0
386,*NC(=O)CCCCCCCCCCCCCCC(=O)NCCCCCCCC*,30,48.04527888110063,30.247289346088337,8.244594134148217,1.4210854715202004e-14,39.65918897430463,0.0,0.0,0.0
387,*c1cc2c(oc(n2)c2cc(ccc2)c2oc3c(n2)cc(cc3)C(*)(c2ccccc2)C(F)(F)F)cc1,30,308.6550579825713,312.00109522614815,11.475838780303176,0.0,33.93367619689798,0.0,0.0,0.0
388,*C1COC2C1OCC2OC(=O)C=CC(=O)O*,30,152.61182751959143,152.6882804109446,11.928274500614299,2.7457979941780647e-14,40.12455169696989,0.0,0.0,0.0
389,*Oc1ccc(cc1)OC(=O)c1c(cc(cc1)C(=O)*)Sc1ccc(cc1)Cl,30,136.86385740087596,168.48791044267324,14.007083643722748,0.0,69.33777287224811,0.03333333333333333,0.0,0.0
390,*c1c(cc(cc1)CC*)C,30,56.699732830847225,63.81412838332656,9.286288009307578,2.0675043631774007e-14,26.85175961517389,0.0,0.0,0.0
391,*Oc1c2c(c(cc1)c1c3c(c(cc1)Oc1ccc(cc1)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)*)cccc3)cccc2,30,212.7652033208699,242.22124347379147,9.912942924948151,0.3702407013044454,50.122161215518645,0.0,0.0,0.0
392,*C1C2C(C(C(C1*)C2)COCc1ccccc1)COCc1ccccc1,30,175.07935641680788,138.11136833110268,26.579156151843243,2.842170943040401e-14,79.44860907663092,0.3333333333333333,0.0,0.0
393,*N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)C1(CCCCC1)c1ccc(cc1)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)N(c2ccc(cc2)*)c2ccc(cc2)C#N)cc1,30,254.8900099474995,279.9399328366023,16.14198910385448,0.189749788556531,54.31829848853323,0.0,0.0,0.0
394,*C(C*)c1c(ccc(c1)Br)OCCCCC,30,40.48043587601773,41.286773325822544,13.080783723542915,2.9007785717557725e-15,26.347259785518126,0.0,0.0,0.0
395,*OC(=O)c1ccc(cc1)N=CNc1ccc(cc1)C(=O)OCCCC*,30,89.00614215452603,100.36686420797888,11.310416782685577,0.0,37.8620111307486,0.0,0.0,0.0
396,*C1COC2C1OCC2OC(=O)OCCCCCCCCCCOC(=O)O*,30,11.413724731640936,28.139783310590303,19.775278716930075,1.7763568394002505e-15,70.03985330857373,0.1,0.0,0.0
397,*c1cc2c(C(=O)N(C2=O)C2C(=O)N(C(=O)C2)c2ccc(cc2)S(=O)(=O)c2ccc(cc2)NC(=O)*)cc1,30,146.89448341804808,192.96683238582511,23.14686811838465,2.5945352296482636e-14,74.06989964562803,0.43333333333333335,0.0,0.0
398,*N(C(=O)C(C(C(C(=O)N(CCCCCC*)C(C)C)(F)F)(F)F)(F)F)C(C)C,30,140.68266160777569,88.42567915241321,17.237181626109663,2.842170943040401e-14,88.00735002363123,0.43333333333333335,0.0,0.0
399,*C(C*)C(=O)c1ccccc1,30,70.45954867158636,70.63807334407173,9.394751306924608,3.6692269098233666e-15,20.150326554460293,0.0,0.0,0.0
400,*C1(CC(C1)*)C#N,30,214.5946295414913,158.23598907369512,22.252750210127783,5.916450616797797e-14,95.25047553154266,0.4666666666666667,0.0,0.0
401,*C(C*)c1nc(ccc1)C,30,95.03277915081702,80.76760518242648,12.174855983253568,1.4210854715202004e-14,32.163908975451164,0.0,0.0,0.0
402,*Nc1cc(cc(c1)C(=O)OC1C(CCC(C1)C)C(C)C)NC(=O)c1cc(cc(c1)OCCN(c1ccc(cc1)[N+](=O)[O-])C)C(=O)*,30,211.14947432889937,205.12421488417235,19.81661125289808,0.4728959693070117,49.76721481197791,0.0,0.0,0.0
403,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)*)(C)C)(C)C,30,179.71225137959266,189.32805738096877,14.18664525117401,5.540411134921307e-14,42.606664002610046,0.0,0.0,0.0
404,*c1cc2c(C(=O)N(C2=O)c2cc(cc(c2)C(F)(F)F)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)cc1,30,287.8673593003976,315.8978029058171,17.92243206260981,0.0,62.86214209312743,0.03333333333333333,0.0,0.0
405,*c1ccc2c(nc([nH]2)c2cc(ccc2)c2nc3c([nH]2)ccc(c3)C(=O)Nc2nc(ccc2)NC(=O)*)c1,30,304.81356723215305,328.70981583143237,15.85676058946573,0.0,50.636700633390944,0.0,0.0,0.0
406,*Oc1cc(ccc1)OCC(COc1ccc(cc1)S(=O)(=O)c1ccc(cc1)OCC(C*)O)O,30,105.98260376233375,93.95423105640323,7.92695956505162,1.4210854715202004e-14,24.866696885518607,0.0,0.0,0.0
407,*Nc1ccc(cc1)CC(NC(=O)CCCCC(=O)*)(C)C,30,124.06663424957077,120.99113344081091,12.69562080130071,2.842170943040401e-14,27.799057362388623,0.0,0.0,0.0
408,*C(C*)C(=O)Oc1cc(ccc1)C,30,30.607074345515297,46.90879697632577,9.035801269309832,1.1924987456925943e-14,34.52949406571496,0.0,0.0,0.0
409,*C(C*)C(=O)OCC(O)C,30,-4.335131580131696,-4.556241902873072,12.024974726730276,2.2174834781521238e-15,30.881392744796827,0.0,0.0,0.0
410,*SSCc1c(cccc1)C*,30,47.92476537490366,45.95203768493176,9.32960836060788,7.105427357601002e-15,21.471118442683064,0.0,0.0,0.0
411,*OC(=O)c1c(ccc(c1)C(=O)OCC(C(C(C*)(F)F)(F)F)(F)F)OCCCCC,30,25.802243195657788,27.6072839403755,9.28132302782104,8.79849704015911e-15,20.71979602427085,0.0,0.0,0.0
412,*Oc1ccc(cc1)C(=O)N(C(=O)c1ccc(cc1)OCCCCCC*)c1ccc(cc1)Oc1ccccc1,30,83.17521186145723,116.51290901097039,11.771683375798487,0.3222636617120016,65.00455958448023,0.03333333333333333,0.0,0.0
413,*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2c3c(ccc2)c(ccc3)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)C(c2ccc(cc2)Oc2ccc(cc2)NC(=O)*)(C(F)(F)F)C(F)(F)F)cc1,30,239.0645446406316,296.63020646549626,23.63176547320417,0.5272852070149501,120.10373872188427,0.4666666666666667,0.03333333333333333,0.0
414,*N1C(=O)C2C(C1=O)CC(CC2)C1CC2C(C(=O)N(C2=O)c2cc(ccc2)*)CC1,30,263.65263063193396,262.0116959154691,15.27695933396134,5.684341886080802e-14,32.91857719094202,0.0,0.0,0.0
415,*O[Si](O[Si](O[Si](O[Si](c1ccc(cc1)[Si](*)(C)C)(C)C)(C)C)(C)C)(C)C,30,-68.89069084694071,27.77050509563202,28.931509296229862,7.338453819646733e-15,165.31496087319258,0.9,0.4,0.0
416,*N1C(=O)c2c(C1=O)cc(cc2)[Si](c1ccc(cc1)c1ccc(cc1)[Si](c1cc2c(C(=O)N(C2=O)c2cc(ccc2)Cc2cc(ccc2)*)cc1)(C)C)(C)C,30,280.0742813753676,311.0003304646267,18.018439490930877,0.4956245950322028,69.21300459917234,0.1,0.0,0.0
417,*OC(=O)c1ccc(cc1)C(=O)OCC(C(C*)CCCCCC)CCCCCC,30,-14.448459326207061,2.1324796005093005,15.324127093308856,3.945485419610786e-15,47.259014339375355,0.0,0.0,0.0
418,*C(C*)C(=O)O[Na],30,200.82187204444702,131.23570152224067,27.882950171066327,5.916450616797797e-14,113.43797547024124,0.6666666666666666,0.06666666666666667,0.0
419,*C(C*)(C(=O)OCCCCCCOc1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-])C,30,88.18905746442809,70.86250134995869,12.01574615024532,0.8674816374863524,46.34819661171068,0.0,0.0,0.0
420,*N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(cc1Oc1cc3c(C(=O)N(C3=O)c3ccc(cc3)Oc3c(cccc3)Oc3ccc(cc3)*)cc1)cccc2,30,207.47195003477265,233.2430800114007,14.073251358126686,1.1268519178848813,52.062093271404365,0.0,0.0,0.0
421,*Oc1c(cc(cc1C)C(c1cc(c(c(c1)C)OCC(COc1ccc(cc1)C(c1ccc(cc1)OCC(C*)O)(C)C)O)C)(C)C)C,30,102.47115287517512,118.08767601129348,15.086239112017372,1.375374695516776,59.75203089918206,0.03333333333333333,0.0,0.0
422,*C(=C*)c1c(c(c(c(c1F)F)CCCC)F)F,30,109.93415527109966,82.58760779225038,8.191033419832578,2.842170943040401e-14,36.093203623331576,0.0,0.0,0.0
423,*OC(=O)OCC1CCC(CC1)C*,30,35.89503670339563,41.685792649271875,13.167760758928376,1.3728989970890323e-14,29.677192076157738,0.0,0.0,0.0
424,*C(C*)(C(=O)OCCCCCCn1c2ccccc2c2ccccc12)C,30,72.72183906922768,57.43481901679294,7.448614314026451,0.6078258759326169,36.67088488188455,0.0,0.0,0.0
425,*c1c([nH]c(n1)c1ccc(cc1)c1[nH]c(c(n1)c1ccc(cc1)Oc1ccc(cc1)C(=O)c1cc(ccc1)C(=O)c1ccc(cc1)Oc1ccc(cc1)*)c1ccccc1)c1ccccc1,30,262.17310116977,287.0806838814706,14.296337546965871,0.8500586072595139,48.740367369346814,0.0,0.0,0.0
426,*N1C(=O)c2c(C1=O)cc(cc2)Oc1c2c(ccc1)c(ccc2)Oc1cc2c(C(=O)N(C2=O)c2c(cc(cc2C)Cc2cc(c(c(c2)C)*)C)C)cc1,30,283.2266677013136,281.3443121174839,16.226282018119633,0.18746071789970237,35.39592235686155,0.0,0.0,0.0
427,*OC(C*)COCC,30,-69.43415521474637,-70.76448364705078,10.918045146623074,1.4210854715202004e-14,25.161624284601643,0.0,0.0,0.0
428,*Oc1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)*)(C)C,30,152.45458691328227,160.61657978671371,8.966404777181152,2.842170943040401e-14,22.38962763120449,0.0,0.0,0.0
429,*Oc1ccc(cc1)C1(c2ccccc2c2ccccc12)c1ccc(cc1)OC(=O)*,30,290.6869876292824,264.2238678427974,10.449991261663673,5.684341886080802e-14,50.39984792212516,0.0,0.0,0.0
430,*OP(=O)(Oc1c(c(c(c(c1Cl)Cl)*)Cl)Cl)Oc1ccccc1,30,90.82655328711672,120.40525965235223,12.331668110960043,1.556721137788958e-14,51.486101204803475,0.0,0.0,0.0
431,*N1C(=O)c2c(C1=O)c(ccc2)Oc1ccc(cc1)c1ccc(cc1)Oc1c2c(C(=O)N(C2=O)c2ccc(cc2)Oc2cc(ccc2)Oc2ccc(cc2)*)ccc1,30,221.25173029845342,240.35901614969453,15.826903882340801,0.37379431773965605,46.38170032821398,0.0,0.0,0.0
432,*Oc1cc(ccc1)C(=O)OCC(C(C(COC(=O)c1cc(ccc1)*)(F)F)(F)F)(F)F,30,26.265788925928604,66.9897835761599,8.663157546607287,3.552713678800501e-15,57.14977962479466,0.06666666666666667,0.0,0.0
433,*Oc1c(cc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)C(=O)c1ccc(cc1)*)c1cc(c(cc1)S(=O)(=O)O)C,30,170.80756743955595,212.3369012890211,10.337303224361404,2.842170943040401e-14,60.311248635115874,0.13333333333333333,0.0,0.0
434,*C1=CC(=C(C#N)C#N)C=C(O1)C=Cc1sc(cc1)N(CCOC(=O)Nc1c(ccc(c1)NC(=O)OCCN(c1sc(cc1)C=C*)C)C)C,30,181.10042553898404,164.2001697126049,11.68550760878559,0.7717355094624812,41.67564506046199,0.0,0.0,0.0
435,*N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)S(=O)(=O)c2ccc(cc2)*)cc1,30,275.5970959958988,285.1491470323679,16.972054236622434,5.684341886080802e-14,44.93354455126598,0.0,0.0,0.0
436,*c1sc(cc1CCCCCCOC(=O)COC)*,30,30.85573805598386,40.266936916168724,8.21950489980906,0.5645780493362111,26.61919975830246,0.0,0.0,0.0
437,*N1C(=O)c2c(C1=O)cc(cc2)P(=O)(c1cc2c(C(=O)N(C2=O)c2cc(ccc2)*)cc1)c1ccccc1,30,325.52049198351517,303.5160928296538,13.613970205068998,1.1832901233595593e-13,44.30409506238664,0.0,0.0,0.0
438,*N1C(=O)c2c(C1=O)cc(cc2)Sc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)*)cc1,30,263.1016122427496,277.4814360779749,13.194864502510148,1.1368683772161603e-13,40.98120697872821,0.0,0.0,0.0
439,*N1CCN(CC1)C(=O)c1cc(ccc1)C(=O)*,30,212.97020786611014,203.84692834329329,7.217088887434923,2.842170943040401e-14,31.42087045552867,0.0,0.0,0.0
440,*Oc1c(c(c(c(c1F)F)S(=O)(=O)c1c(c(c(c(c1F)F)Oc1ccc(cc1)C(c1ccc(cc1)*)(C(F)(F)F)C(F)(F)F)F)F)F)F,30,169.44889895592277,187.6019022322045,13.069845308208551,5.684341886080802e-14,42.12843329608958,0.0,0.0,0.0
441,*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2c(cccc2)c2c(cccc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2ccc(cc2)Oc2c(cccc2)c2c(cccc2)Oc2ccc(cc2)NC(=O)*)cc1,30,235.59570933670204,283.43591225538535,18.38638455974569,1.1490607933592825,81.67256616496456,0.4666666666666667,0.0,0.0
442,*N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(C(=O)N(C2=O)c2cc(cc(c2)OCCCCCCCCCCCCCCCC)*)cc1,30,159.07884624496955,145.22863148018968,14.498900991967204,0.7481732292587444,46.02657281108732,0.0,0.0,0.0
443,*Oc1cc2c(C(CC2(c2ccc(cc2)OC(=O)*)C)(C)C)cc1,30,201.52089989786634,167.762291669378,9.958048659468929,5.684341886080802e-14,53.02722766673068,0.0,0.0,0.0
444,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)CCCCC(=O)*)(C)C,30,58.486700571561045,84.94868398908281,9.661085392293863,1.4210854715202004e-14,45.513668794051554,0.0,0.0,0.0
445,*Oc1ccc(cc1)C=C1C(=O)C(=Cc2ccc(cc2)OCCCCCC*)CCC1,30,107.99955813175194,90.12479127577944,9.403240705535085,1.4210854715202004e-14,33.89818918064779,0.0,0.0,0.0
446,*c1oc(nn1)c1c(cc(cc1)c1oc(nn1)CN1C(=O)c2c(C1=O)cc(cc2)C(c1cc2c(C(=O)N(C2=O)C*)cc1)(C(F)(F)F)C(F)(F)F)Oc1ccccc1,30,206.30194966572282,215.6240864599301,11.037268988000278,0.9070104122449965,33.46356191183054,0.0,0.0,0.0
447,*C(C*)(c1ccc(cc1)C#N)C,30,212.36407506403367,160.88843880628943,12.312053105225178,5.684341886080802e-14,71.95705269075788,0.4,0.0,0.0
